@id,name,highway,maxspeed
10870143533,,,
10870143534,,,
10870143535,,,
10870143536,,,
10870143537,,,
10870143538,,,
10870143539,,,
10870143540,,,
10870143541,,,
10870143542,,,
10870143543,,,
10870143544,,,
10870143545,,,
10870143546,,,
10870143547,,,
10870143548,,,
10870143549,,,
5591174434,,,
5591174436,,,
8209555417,,,
8209555418,,,
8209555419,,,
8209555420,,,
8209555423,,,
8209555425,,,
10885754804,,,
10885784305,,,
10885784306,,,
10885784307,,,
10885784308,,,
10885784309,,,
10885784310,,,
10885784311,,,
10885784312,,,
10885784313,,,
10885784314,,,
10885784315,,,
10885784341,,,
10885784342,,,
10885784343,,,
10885784344,,,
10885784345,,,
10885937917,,,
10885937946,,,
10885937947,,,
10885937948,,,
10885937949,,,
10885937950,,,
10885937951,,,
10885937952,,,
10885937953,,,
10885937954,,,
10885937955,,,
10885937956,,,
10885937957,,,
10885937958,,,
10885937959,,,
10885937960,,,
10885937961,,,
10885937962,,,
10885937963,,,
10885937964,,,
10885937965,,,
10885937966,,,
4255866850,,,
4255866858,,,
4255866867,,,
4255866870,,,
4255866881,,,
4255866884,,,
1606536241,,,
5591030246,,,
5591030247,,,
5591030248,,,
5591030249,,,
5591030250,,,
5591030251,,,
5591030254,,,
5591030256,,,
5591030257,,,
5591030264,,,
5591030269,,,
5591174385,,,
5591174390,,,
5591174392,,,
8212486964,,,
9171794717,,,
9930162374,,,
10864090128,,,
10864259580,,,
10864351824,,,
10864351825,,,
10864351827,,,
10864351828,,,
10864351839,,,
10864351840,,,
10864351841,,,
10864351842,,,
10885784346,,,
10885784347,,,
10885784366,,,
10885784367,,,
10885784371,,,
10885784372,,,
10885784373,,,
10885784374,,,
10885784375,,,
10885784376,,,
10885784377,,,
10885784378,,,
10885784379,,,
10885784380,,,
10885784381,,,
10885784386,,,
10885784387,,,
10885784388,,,
10885784389,,,
10885784390,,,
10885784391,,,
10885784392,,,
10885784393,,,
10885784394,,,
10885784395,,,
10885784396,,,
10885784397,,,
10885937914,,,
10885937915,,,
10885937926,,,
10885937927,,,
10885937928,,,
10885937929,,,
10885937930,,,
10885937931,,,
10885937932,,,
10885937933,,,
10885937934,,,
10885937935,,,
10885937936,,,
10885937937,,,
10885937938,,,
10885937939,,,
10885937940,,,
10885937941,,,
10885937942,,,
10885937943,,,
10885937944,,,
10885937945,,,
5590844424,,,
5590844425,,,
5590844426,,,
5590844427,,,
5591029945,,,
5591029946,,,
5591029947,,,
5591030245,,,
5591030267,,,
5591030268,,,
5591030311,,,
5591030314,,,
5591030358,,,
5591030359,,,
5591030361,,,
5591030362,,,
5591030363,,,
5591030364,,,
5591030365,,,
10864102335,,,
10864102336,,,
10864102337,,,
10864102338,,,
10864102339,,,
10864102340,,,
10864102341,,,
10864102342,,,
10864102343,,,
10864102344,,,
10864102345,,,
10910668554,,,
10910955062,,,
10941306232,,,
10941306233,,,
10941306234,,,
10941306237,,,
10941306238,,,
10941306239,,,
10941306241,,,
10941306242,,,
10941306244,,,
5591029987,,,
5591030299,,,
5591030300,,,
5591030301,,,
5591030302,,,
5591030303,,,
5591030305,,,
5591030312,,,
5591030332,,,
5591030333,,,
5591030334,,,
5591030335,,,
5591030344,,,
5591030345,,,
5591030346,,,
5591030347,,,
5591030348,,,
5591030349,,,
5591030351,,,
5591030352,,,
5591030357,,,
5591030360,,,
5591030366,,,
5591030367,,,
5591030368,,,
5591030369,,,
5591030373,,,
5591030375,,,
5591030377,,,
5591030389,,,
5591030390,,,
5591030391,,,
5591030393,,,
5591030395,,,
5591030396,,,
5591030397,,,
5591030398,,,
5591030399,,,
5591030400,,,
5591030401,,,
5591030407,,,
5591030409,,,
5591030412,,,
5591030413,,,
5591030414,,,
5591030439,,,
5591030440,,,
5591030441,,,
5591030442,,,
5591030443,,,
5591030444,,,
5591030447,,,
10866503945,,,
10866503946,,,
10866535151,,,
10866535154,,,
10866608884,,,
10866608900,,,
10866608901,,,
10866656481,,,
10866656488,,,
10866656489,,,
10866656490,,,
10866656491,,,
10866836672,,,
10866836673,,,
10866836674,,,
10866836675,,,
10866836677,,,
10910668557,,,
13078992768,,,
13078992771,,,
13078992774,,,
13078992783,,,
13078992785,,,
13078992786,,,
13078992787,,,
13078992788,,,
13078992789,,,
13078992790,,,
13078992791,,,
13078992792,,,
13078992793,,,
13078992794,,,
13078992795,,,
13078992796,,,
13078992797,,,
13078992798,,,
13078992799,,,
13078992800,,,
13079006601,,,
13079006721,,,
13079006722,,,
5591029992,,,
5591030405,,,
10866836667,,,
10885784348,,,
10885784349,,,
10885784353,,,
10885784354,,,
10885784355,,,
10885784356,,,
10885784357,,,
10885784358,,,
10885784359,,,
10885784360,,,
10885784361,,,
10885784362,,,
10885784363,,,
10885784364,,,
10885784365,,,
10885784368,,,
10885784369,,,
10885784370,,,
10885937918,,,
10885937919,,,
10885937920,,,
10885937921,,,
10885937922,,,
10885937924,,,
10885937925,,,
13079006645,,,
13079006651,,,
5591030425,,,
10866836656,,,
13079006648,,,
13079006650,,,
5591029988,,,
5591030403,,,
5591030404,,,
5591030406,,,
5591030423,,,
5591030424,,,
5591030450,,,
5591030451,,,
5591030452,,,
5591030454,,,
5591030456,,,
5591030457,,,
5591030458,,,
5591030459,,,
5591030463,,,
5591030464,,,
5591030465,,,
5591030466,,,
10866438334,,,
10866438335,,,
10866535152,,,
10866535155,,,
10866535156,,,
10866535157,,,
10866535158,,,
10866608892,,,
10866608902,,,
10866656479,,,
10866656480,,,
10866656482,,,
10866656483,,,
10866656484,,,
10866656485,,,
10866836641,,,
10866836644,,,
10866836645,,,
10866836650,,,
10866836652,,,
10866836653,,,
10866836660,,,
10866836661,,,
10866836662,,,
10866836663,,,
10866836664,,,
10866836665,,,
10866836670,,,
10885784350,,,
10885784351,,,
10885784352,,,
13078992769,,,
13078992770,,,
13078992772,,,
13078992773,,,
13078992775,,,
13078992776,,,
13078992777,,,
13078992778,,,
13078992779,,,
13078992780,,,
13078992781,,,
13078992782,,,
13078992784,,,
13079006603,,,
13079006604,,,
13079006605,,,
13079006606,,,
13079006608,,,
13079006609,,,
13079006610,,,
13079006611,,,
13079006612,,,
13079006614,,,
13079006615,,,
13079006616,,,
13079006617,,,
13079006619,,,
13079006620,,,
13079006623,,,
13079006624,,,
13079006625,,,
13079006627,,,
13079006628,,,
13079006629,,,
13079006630,,,
13079006631,,,
13079006632,,,
13079006633,,,
13079006634,,,
13079006635,,,
13079006636,,,
13079006637,,,
13079006638,,,
13079006639,,,
13079006640,,,
13079006641,,,
13079006642,,,
13079006643,,,
13079006653,,,
13079006654,,,
13079006657,,,
13079006658,,,
13079006659,,,
13079006660,,,
13079006661,,,
13079006662,,,
13079006663,,,
13079006664,,,
13079006665,,,
13079006666,,,
13079006667,,,
13079006668,,,
13079006669,,,
13079006670,,,
13079006671,,,
5587488254,,,
5587488255,,,
5591030281,,,
5591030282,,,
5591030284,,,
10866608891,,,
10866836642,,,
10866836643,,,
10866836649,,,
13079006602,,,
13079006607,,,
13079006613,,,
13079006618,,,
13079006621,,,
13079006622,,,
13079006626,,,
13079006644,,,
13079006646,,,
13079006647,,,
13079006649,,,
13079006652,,,
13079006655,,,
13079006656,,,
10870143509,,,
4255866845,,,
4255866807,,,
4255866808,,,
4255866811,,,
4255866813,,,
5591030272,,,
5591030273,,,
5591030274,,,
5591030275,,,
5591030276,,,
5591030277,,,
5591030278,,,
5591030279,,,
5591030280,,,
5591030285,,,
10866535129,,,
10866535130,,,
10866535131,,,
10866535132,,,
10866535133,,,
1606536246,,,
1606536247,,,
1606536248,,,
4151964997,,,
1606536254,,,
4151965054,,,
4257686433,,,
8212463106,,,
12710782977,,,
1606536245,,,
4151964867,,,
4151964870,,,
12710782957,,,
12710782958,,,
12710782979,,,
2934146745,,,
5589781505,,,
2934146738,,,
2934146740,,,
2934146741,,,
5589847140,,,
5589847154,,,
5589847155,,,
9560665809,,,
9560671026,,,
9560671028,,,
9560671030,,,
9560671031,,,
9560671032,,,
9560671035,,,
9560671036,,,
9560671038,,,
10889299750,,,
10889299751,,,
13076852785,,,
13076878957,,,
13076878958,,,
13076878959,,,
9560665793,,,
9560671037,,,
13076878956,,,
3517444582,,,
10917399638,,,
3517444590,,,
5589847195,,,
5589847200,,,
5589847211,,,
5589847230,,,
5589847250,,,
10917399547,,,
10917399548,,,
10917399567,,,
5589847185,,,
5589847189,,,
9560665810,,,
9925777759,,,
10917399560,,,
10917576303,,,
10925960449,,,
10925960470,,,
10925960471,,,
10917399601,,,
10917399641,,,
10917576299,,,
10917596936,,,
5589847188,,,
10917399550,,,
10917576272,,,
10917576288,,,
10917596933,,,
10925960441,,,
10925960443,,,
10925960444,,,
10925960446,,,
10925960447,,,
10925960450,,,
10925960468,,,
10925960469,,,
10925992533,,,
10925992534,,,
10925992535,,,
10925992536,,,
10925992537,,,
10925992538,,,
10925992539,,,
10925992540,,,
10925992541,,,
10925992542,,,
10925992543,,,
10925992544,,,
10925992545,,,
10925992546,,,
10925992547,,,
10925992548,,,
10925992549,,,
10925992550,,,
10925992551,,,
10925992552,,,
10925992553,,,
5589847139,,,
5589847141,,,
5589847142,,,
5589847143,,,
5589847144,,,
5589847146,,,
5589847147,,,
5589847148,,,
5589847149,,,
5589847150,,,
5589847152,,,
5589847153,,,
5589847156,,,
5589847157,,,
5589847158,,,
5589847160,,,
5589847161,,,
5589847162,,,
5589847163,,,
5589847164,,,
5589847165,,,
5589847166,,,
5589847167,,,
5589847168,,,
5589847169,,,
5589847170,,,
5589847171,,,
5589847172,,,
5589847173,,,
5589847174,,,
9415738200,,,
9560665795,,,
9560665796,,,
9560665797,,,
9560665798,,,
9560665799,,,
9560665800,,,
9560665801,,,
9560665802,,,
9560665803,,,
9560665804,,,
9560671029,,,
9560671034,,,
9560671042,,,
9560671043,,,
9560671044,,,
9560671045,,,
9560671046,,,
9560671047,,,
9560671048,,,
9560671049,,,
9560671051,,,
9560671101,,,
9925793188,,,
9925793189,,,
9925793190,,,
9925793191,,,
9925793193,,,
10885618413,,,
10885618427,,,
10885716879,,,
10885716899,,,
10885719389,,,
10885729591,,,
10885729602,,,
10885729603,,,
10885739738,,,
10885739739,,,
10885739740,,,
10885739741,,,
10885739742,,,
10885761017,,,
10885761018,,,
10885761019,,,
10885761020,,,
10885761021,,,
13076852736,,,
13076852739,,,
13076852741,,,
13076852742,,,
13076852743,,,
13076852744,,,
13076852745,,,
13076852746,,,
13076852747,,,
13076852748,,,
13076852749,,,
13076852750,,,
13076852752,,,
13076852754,,,
13076852766,,,
13076852771,,,
13076878955,,,
5585609683,,,
5585609686,,,
5585609688,,,
5585609689,,,
5585609690,,,
5589847048,,,
5589847049,,,
5591462322,,,
5591462323,,,
5591462324,,,
5591462327,,,
5591462328,,,
5668311751,,,
9415738201,,,
9415738202,,,
9415781222,,,
9930162382,,,
9930162386,,,
10885675096,,,
10885675097,,,
10885675098,,,
10885675099,,,
10885675100,,,
10885685110,,,
10885685111,,,
10885685112,,,
10885685113,,,
10885685114,,,
10885685115,,,
10885685116,,,
10885685117,,,
10885685118,,,
10885685119,,,
10885685120,,,
10885685121,,,
10885685122,,,
10885685124,,,
10885716901,,,
10885716902,,,
10885716903,,,
10885716904,,,
10885752105,,,
10885752106,,,
10885752107,,,
10885752108,,,
10885752109,,,
10885752110,,,
10885752111,,,
10885752112,,,
10885752113,,,
10885752114,,,
10885752116,,,
10885752117,,,
10885752118,,,
10885752119,,,
10885752120,,,
10885752121,,,
10885752122,,,
10885752123,,,
10885752124,,,
10885752125,,,
10885752126,,,
10885752127,,,
10885752128,,,
10885752129,,,
10885752130,,,
10885752131,,,
10885752132,,,
13076852713,,,
13076852714,,,
13076852716,,,
13076852717,,,
13076852719,,,
13076852721,,,
13076852722,,,
13076852723,,,
13076852725,,,
13076852726,,,
13076852727,,,
13076852728,,,
13076852730,,,
13076852731,,,
13076852732,,,
13076852733,,,
13076852734,,,
13076852740,,,
13076852759,,,
13076852760,,,
13076852761,,,
13076852764,,,
13076852773,,,
13076852774,,,
13076852778,,,
13076852782,,,
13076852783,,,
13076852784,,,
13076878915,,,
13076878918,,,
13076878919,,,
13076878921,,,
13076878922,,,
13076878923,,,
13076878924,,,
13076878925,,,
13076878926,,,
13076878927,,,
5589847131,,,
9925777762,,,
9925777764,,,
9925777766,,,
10885716857,,,
10885716858,,,
10885716859,,,
10885716860,,,
10885716861,,,
10885716862,,,
10885716863,,,
10885716864,,,
10885716865,,,
10885716866,,,
10885716867,,,
10885716868,,,
10885719390,,,
10885719391,,,
10885719392,,,
10885719393,,,
10885719394,,,
10885719395,,,
10885719396,,,
10885719397,,,
10885719398,,,
10885719399,,,
10885719400,,,
10885719401,,,
10885719402,,,
10885719403,,,
10885719404,,,
10885729604,,,
10885739705,,,
10885739706,,,
10885739707,,,
10885739708,,,
10885739709,,,
10885739710,,,
10885739711,,,
10885739712,,,
10885739713,,,
10885739714,,,
10885761005,,,
10885761006,,,
10925961925,,,
10925961926,,,
10925961927,,,
13076878960,,,
2420921720,,,
2420921722,,,
2420921727,,,
2420921729,,,
2420921733,,,
2420921751,,,
2420921764,,,
2420921766,,,
2420921783,,,
2420921784,,,
2420921792,,,
2420921798,,,
2420921800,,,
2420921803,,,
2420921804,,,
3517444709,,,
3517444711,,,
3517444716,,,
3517444717,,,
3517444720,,,
3517444721,,,
3517444725,,,
3517444726,,,
3517444727,,,
3517444728,,,
3517444731,,,
3517444733,,,
5585574626,,,
5585574627,,,
5585574630,,,
5585602485,,,
5585602486,,,
5585602487,,,
5585602488,,,
5585602489,,,
5585602490,,,
5585602491,,,
5585602492,,,
5585602493,,,
5585602494,,,
5585602495,,,
5585602496,,,
5585602497,,,
5585602498,,,
5585602499,,,
5585602502,,,
5585602503,,,
5585602505,,,
5585609673,,,
5585609681,,,
5585609682,,,
5585609685,,,
5585609687,,,
5585609691,,,
5585609692,,,
5589847044,,,
5589847045,,,
5589847046,,,
5589847047,,,
5589847107,,,
5589847108,,,
5589847109,,,
5589847117,,,
5589847118,,,
5589847121,,,
5589847122,,,
5589847123,,,
5589847124,,,
5589847125,,,
5589847126,,,
5591461236,,,
5591461237,,,
5591462325,,,
5591462326,,,
6496685813,,,
6496686081,,,
6496686082,,,
8023508379,,,
8023508380,,,
8023508381,,,
8023508382,,,
8023508383,,,
8023508384,,,
8023528285,,,
8023528286,,,
8023528287,,,
8023528288,,,
8023528290,,,
8023528292,,,
8023528294,,,
8023528307,,,
8023528308,,,
8023528309,,,
8023528310,,,
8221172971,,,
9415738203,,,
9415738204,,,
9415738205,,,
9415738206,,,
9415738208,,,
9415738209,,,
9415738210,,,
9415738211,,,
9415738212,,,
9415738213,,,
9415738214,,,
9415781225,,,
9929944668,,,
10882992995,,,
10882992996,,,
10882992997,,,
10882992998,,,
10882992999,,,
10882993000,,,
10882993001,,,
10882993002,,,
10882993003,,,
10882993004,,,
10882996505,,,
10882996506,,,
10885675101,,,
10885675102,,,
10885716848,,,
10885716869,,,
10885716870,,,
10885739715,,,
10885739716,,,
10885739717,,,
10885739718,,,
10885739719,,,
10885739720,,,
10885739721,,,
10885739722,,,
10885739723,,,
10885739724,,,
10885739725,,,
10885739726,,,
10885739727,,,
10885739728,,,
10885752146,,,
10885752147,,,
10885752148,,,
10885752149,,,
10885762719,,,
10885762720,,,
10892511426,,,
10925924809,,,
10925924810,,,
10925924811,,,
10925924812,,,
13076852715,,,
13076852720,,,
13076852724,,,
13076878914,,,
13076878916,,,
13076878917,,,
13076878920,,,
13076878928,,,
13076878929,,,
13076878930,,,
13076878931,,,
13076878932,,,
2420807256,,,
2420807271,,,
2420807278,,,
2420807286,,,
2420807289,,,
2420807292,,,
2420807301,,,
2420807303,,,
2420807305,,,
2420807307,,,
2420807311,,,
2420807318,,,
2420807326,,,
2420807328,,,
2420807332,,,
2420807334,,,
2420807336,,,
2420807352,,,
2420807355,,,
2420807358,,,
2420807364,,,
2420807366,,,
2420807378,,,
2420807386,,,
2420807387,,,
2420807389,,,
2420807390,,,
2420807392,,,
2420807394,,,
2420807397,,,
2420807454,,,
2420807467,,,
3517444743,,,
3517444744,,,
3517444745,,,
3517444746,,,
3517444747,,,
3517444748,,,
3517444749,,,
3517444750,,,
3517444751,,,
3517444752,,,
3517444753,,,
3517444755,,,
3517444756,,,
3517444760,,,
5585609674,,,
5585609675,,,
5585609676,,,
5585609677,,,
5585609679,,,
5585609696,,,
5585609697,,,
5585609698,,,
5585609699,,,
5585609700,,,
5585609701,,,
5585609702,,,
5585609703,,,
5585609705,,,
5589847057,,,
5589847058,,,
5589847059,,,
5589847060,,,
5589847061,,,
5589847064,,,
5589847068,,,
5589847069,,,
5589847070,,,
5589847071,,,
5589847072,,,
5589847077,,,
5589847086,,,
5589847087,,,
5589847088,,,
6496685703,,,
6496686080,,,
6807036218,,,
8023457425,,,
8023457427,,,
8221151013,,,
9415781221,,,
9415781223,,,
9925795751,,,
9925795753,,,
9925795754,,,
9925795756,,,
9930162383,,,
9930162384,,,
9930162385,,,
10885675103,,,
10885675104,,,
10885685105,,,
10885685106,,,
10885685107,,,
10885685108,,,
10885685109,,,
10901014488,,,
10901014489,,,
10901014490,,,
10901014493,,,
10901014494,,,
10901014497,,,
10901014498,,,
10901014499,,,
10901014500,,,
10901014501,,,
10901014502,,,
10901014503,,,
10901099501,,,
10901099502,,,
10901099503,,,
10901134556,,,
10901134557,,,
10901168106,,,
1335855431,,,
1335855438,,,
1335855443,,,
1335855474,,,
1335855476,,,
1335855478,,,
1335855491,,,
1335855492,,,
1335855507,,,
1335855522,,,
1335855523,,,
1335855532,,,
1335855536,,,
1335855537,,,
1335855553,,,
1335855555,,,
1335855586,,,
1335855616,,,
1335855631,,,
1335855634,,,
1335855643,,,
1335855655,,,
1335855659,,,
1335855686,,,
1335855694,,,
1335855704,,,
1335855708,,,
1335855710,,,
1335855712,,,
1335855715,,,
1335855719,,,
1335855725,,,
1335855736,,,
1335855738,,,
2420807268,,,
2420807281,,,
2420807283,,,
2420807295,,,
2420807298,,,
2420807309,,,
2420807316,,,
2420807320,,,
2420807322,,,
2420807324,,,
2420807340,,,
2420807361,,,
2420807368,,,
2420807372,,,
2420807376,,,
2420807382,,,
2420807410,,,
2420807419,,,
2420807421,,,
2420807422,,,
2420807425,,,
2420807426,,,
2420807427,,,
2420807428,,,
2420807431,,,
2420807432,,,
2420807435,,,
2420807438,,,
2420807439,,,
2420807443,,,
2420807448,,,
2420807449,,,
2420807450,,,
2420807451,,,
2420807452,,,
2420807453,,,
2420807459,,,
2420807465,,,
2420807468,,,
3382296571,,,
3382296572,,,
3517444762,,,
3517444763,,,
3517444764,,,
3517444765,,,
3517444766,,,
3517444767,,,
3517444768,,,
3517444769,,,
3517444770,,,
3517444771,,,
3739254353,,,
3739254354,,,
5585574649,,,
5585574651,,,
5585574652,,,
5585574654,,,
5585574657,,,
5585574658,,,
5585574659,,,
5585574660,,,
5585574661,,,
5585574662,,,
5585574663,,,
5585574664,,,
5585574686,,,
5585574687,,,
5585574688,,,
5589847062,,,
5589847063,,,
5589847065,,,
5589847078,,,
5589847079,,,
5589847080,,,
5589847084,,,
5589847089,,,
5589847093,,,
5589847094,,,
5606091248,,,
5606091249,,,
5606102329,,,
5686681857,,,
5744363593,,,
5744363594,,,
5744363595,,,
5744363596,,,
5744363598,,,
5744951652,,,
5744951653,,,
5921754573,,,
6245588595,,,
6496685797,,,
6496685798,,,
6496685799,,,
6496685832,,,
6496685879,,,
6496685881,,,
6496685884,,,
6496685901,,,
6496685918,,,
6496685936,,,
6807036222,,,
6807036223,,,
6807044535,,,
6807044536,,,
9925793174,,,
9928293159,,,
9928293160,,,
10635544164,,,
10635544167,,,
10901014483,,,
10901014484,,,
10901014485,,,
10901014486,,,
10901014487,,,
10901014491,,,
10901014492,,,
10901099485,,,
10901099486,,,
10901099494,,,
10901099496,,,
10901134540,,,
10901134541,,,
10901134542,,,
10901134543,,,
10901134547,,,
10901134554,,,
10901134555,,,
10901158154,,,
10901158155,,,
10901158156,,,
10901158157,,,
10901158164,,,
10901158168,,,
10901158169,,,
10901158171,,,
10901158172,,,
10901404579,,,
10904148211,,,
10904148212,,,
13079084640,,,
13079084641,,,
2420807137,,,
2420807141,,,
2420807147,,,
2420807156,,,
2420807167,,,
2420807179,,,
2420807181,,,
2420807185,,,
2420807187,,,
2420807193,,,
2420807197,,,
2420807199,,,
2420807202,,,
2420807207,,,
2420807213,,,
2420807216,,,
2420807230,,,
2420807242,,,
2420807260,,,
2420921721,,,
2420921723,,,
2420921724,,,
2420921725,,,
2420921728,,,
2420921730,,,
2420921731,,,
2420921734,,,
2420921735,,,
2420921736,,,
2420921738,,,
2420921739,,,
2420921740,,,
2420921741,,,
2420921742,,,
2420921745,,,
2420921749,,,
2420921750,,,
2420921752,,,
2420921753,,,
2420921754,,,
2420921755,,,
2420921756,,,
2420921757,,,
2420921758,,,
2420921760,,,
2420921761,,,
2420921762,,,
2420921767,,,
2420921768,,,
2420921769,,,
2420921770,,,
2420921772,,,
2420921773,,,
2420921777,,,
2420921778,,,
2420921779,,,
2420921780,,,
2420921781,,,
2420921785,,,
2420921787,,,
2420921788,,,
2420921789,,,
2420921790,,,
2420921794,,,
2420921797,,,
2420921799,,,
2420921806,,,
3517444740,,,
3517444741,,,
3517444742,,,
3559661319,,,
5585574623,,,
5585574624,,,
5585574633,,,
5585574635,,,
5585609680,,,
5585609694,,,
5585609695,,,
5589847033,,,
5589847034,,,
5589847035,,,
5589847038,,,
5589847039,,,
5589847042,,,
5589847043,,,
5589847050,,,
5589847051,,,
5589847052,,,
5589847053,,,
5589847055,,,
5589847056,,,
5744363569,,,
5744363570,,,
5744363571,,,
5744363578,,,
5744363579,,,
5744363580,,,
5744363581,,,
5744363582,,,
5744363583,,,
5744363584,,,
5744363585,,,
5744363586,,,
5744363589,,,
5744363590,,,
5744363597,,,
5840723648,,,
6245522733,,,
6496685707,,,
6496685972,,,
8023528295,,,
8023528296,,,
8023528297,,,
8023528298,,,
8023528299,,,
8023528303,,,
8023528304,,,
8023528305,,,
8023528306,,,
8825956462,,,
9925795750,,,
9925795752,,,
9925795755,,,
9928292416,,,
9929708951,,,
10647992006,,,
10861652767,,,
10861652768,,,
10861652769,,,
10861875041,,,
10861875042,,,
10885739729,,,
10885739730,,,
10885739731,,,
10885739732,,,
10885739733,,,
10885739734,,,
10885739735,,,
10885739736,,,
10885739737,,,
10892511427,,,
10901014504,,,
10901088905,,,
10901088906,,,
10901088907,,,
10901088908,,,
10901099466,,,
10901099467,,,
10901099468,,,
10901099469,,,
10901099470,,,
10901099471,,,
10901099472,,,
10901099473,,,
10901099474,,,
10901099475,,,
10901099476,,,
10901099477,,,
10901099478,,,
10901099479,,,
10901099480,,,
10901099481,,,
10901297080,,,
10904148206,,,
10904148207,,,
10904148210,,,
10904148215,,,
10904148216,,,
10904148217,,,
10904148218,,,
10904148219,,,
10904148220,,,
10904148221,,,
10904148222,,,
10904148223,,,
10904148224,,,
10904148225,,,
10904148226,,,
10904148227,,,
10904148228,,,
10904148229,,,
10904148230,,,
10904148231,,,
10904148232,,,
10904148233,,,
10904148234,,,
10904148235,,,
10904148236,,,
10941037342,,,
1335839759,,,
1335839763,,,
1335839771,,,
1335839778,,,
1335839784,,,
1335839800,,,
1335839805,,,
1335839819,,,
1335839841,,,
1335839863,,,
1335839866,,,
1335839867,,,
1335839872,,,
1335839876,,,
1335839879,,,
1335839885,,,
1335839889,,,
1335839894,,,
1335839905,,,
1335839907,,,
1335839930,,,
1335839931,,,
1335839934,,,
1335855449,,,
1335855462,,,
1335855490,,,
1335855503,,,
1335855550,,,
1335855552,,,
1335855569,,,
1335855609,,,
1335855610,,,
1335855652,,,
1335855663,,,
1335855731,,,
2420807041,,,
2420807046,,,
2420807052,,,
2420807067,,,
2420807070,,,
2420807076,,,
2420807080,,,
2420807084,,,
2420807086,,,
2420807092,,,
2420807095,,,
2420807104,,,
2420807107,,,
2420807110,,,
2420807113,,,
2420807119,,,
2420807121,,,
2420807123,,,
2420807127,,,
2420807131,,,
2420807154,,,
2420807160,,,
2420807165,,,
2420807169,,,
2420807175,,,
2420807177,,,
2420807183,,,
2420807191,,,
2420807195,,,
2420807219,,,
2420807222,,,
2420807234,,,
2420807250,,,
2420921744,,,
2420921747,,,
2420921759,,,
2420921774,,,
2420921776,,,
3559661316,,,
5004191181,,,
5004191182,,,
5004191184,,,
5004191186,,,
5585574636,,,
5585574639,,,
5585574640,,,
5585574653,,,
5585574655,,,
5585574656,,,
5589845617,,,
5589847021,,,
5589847022,,,
5589847090,,,
5589847095,,,
5589847097,,,
5589847098,,,
5589847099,,,
5589847101,,,
5589847102,,,
5593681055,,,
5744363572,,,
5744363573,,,
5769366231,,,
5769366234,,,
5769366235,,,
5769366236,,,
5769366237,,,
5769366238,,,
5769366240,,,
5769366241,,,
5769366242,,,
5769366243,,,
5769366244,,,
5769366245,,,
5769366246,,,
5769366247,,,
5769366248,,,
6496685701,,,
6496685706,,,
6496685709,,,
6496685739,,,
6496685757,,,
6496685805,,,
6496685807,,,
6496685883,,,
6807036224,,,
6807036225,,,
6807044546,,,
6807044547,,,
8221142234,,,
8221142235,,,
8221142236,,,
9925793177,,,
9925793178,,,
10783913380,,,
10783913381,,,
10783913382,,,
10901099482,,,
10901099483,,,
10901099484,,,
10901099497,,,
10901099498,,,
10901099499,,,
10901099500,,,
10901134565,,,
10901134568,,,
10901134569,,,
10901134570,,,
10901134571,,,
10901404554,,,
10901404555,,,
10904148237,,,
10904148238,,,
10904148239,,,
10904369590,,,
10904369591,,,
10904369592,,,
10904369593,,,
3517443987,,,
9925777760,,,
9925777761,,,
10925960452,,,
10925960453,,,
10925960455,,,
10925960457,,,
10925960459,,,
10925960460,,,
10925960463,,,
10925960472,,,
10925960473,,,
10925960474,,,
10925960475,,,
10925960476,,,
10925960477,,,
10925960478,,,
10925960479,,,
10925960480,,,
10925961924,,,
10925961928,,,
10925961929,,,
10925992514,,,
10925992518,,,
10925992532,,,
10925992564,,,
10926008662,,,
10926008672,,,
10926030387,,,
10927663555,,,
2420921694,,,
2420921697,,,
2420921699,,,
2420921711,,,
2420921713,,,
2424594912,,,
2424594929,,,
3517443968,,,
3517443969,,,
3517443972,,,
3517443973,,,
3517443980,,,
3517443984,,,
3517443990,,,
3517443991,,,
3517444573,,,
3517444574,,,
3517444577,,,
3517444579,,,
3517444580,,,
3517444585,,,
3517444586,,,
3517444594,,,
3517444596,,,
3517444598,,,
3517444602,,,
3517444603,,,
3517444604,,,
3517444606,,,
3517444608,,,
3517444610,,,
3517444611,,,
3517444613,,,
3517444615,,,
5585574628,,,
5585574629,,,
5585602471,,,
5585602473,,,
5585602500,,,
5585602501,,,
5585602506,,,
5589782163,,,
5589782166,,,
5589847110,,,
5589847111,,,
5589847112,,,
5589847113,,,
5589847114,,,
5589847115,,,
5589847116,,,
5589847119,,,
5589847120,,,
7198135748,,,
9925793187,,,
9925795747,,,
9925795748,,,
9928300545,,,
9930162388,,,
9930162389,,,
10885716849,,,
10925924808,,,
10925924813,,,
10925924814,,,
10925924815,,,
10925924827,,,
10925960440,,,
10925960465,,,
10925960466,,,
10925960481,,,
10925960482,,,
10925960483,,,
10925960484,,,
10925960485,,,
10925960486,,,
10925960487,,,
10925960488,,,
10925960489,,,
10925960490,,,
10925960491,,,
10925960492,,,
10925960493,,,
10925960494,,,
10925960495,,,
10925960496,,,
10925960497,,,
10925960498,,,
10925960499,,,
10925992511,,,
10925992628,,,
10925992629,,,
10925992630,,,
10925992632,,,
10925992633,,,
10925992634,,,
10925992635,,,
10926046725,,,
10926046726,,,
10926046727,,,
10926046728,,,
10926046729,,,
10926046730,,,
10926046731,,,
10926046732,,,
10926046733,,,
