latitude,longitude,altitude,geometry,coordinates,@id,area,highway,bridge,bridge:name,ele,layer,maxweight,ref,source,name,oneway,surface,lane_markings,maxspeed,lanes,bicycle,foot,junction,source:geometry,alt_name,service,name:en,name:qu,access,incline,fixme,covered,lit,horse,construction,footway,crossing,tracktype,motorcar,embankment
,,,LineString,"-70.1550175,-15.4864183,-70.1550904,-15.4871221,-70.1551805,-15.4879918,-70.1552697,-15.4887809,-70.1553739,-15.4897034,-70.1553196,-15.4903193,-70.1552967,-15.4904428,-70.1552227,-15.490843,-70.155151,-15.4912306,-70.1549535,-15.4919242,-70.1547886,-15.4925063,-70.154622,-15.4930703,-70.1545677,-15.4932542,-70.1543764,-15.4939018",way/609068733,,residential,,,,,,,,Avenida Hipolito Unanue,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.149268,-15.4880643,-70.1495395,-15.4884333,-70.1500282,-15.4890408,-70.1505169,-15.4896095,-70.1513357,-15.4903543,-70.1517117,-15.4906434,-70.1519752,-15.4908164,-70.1525851,-15.4911542,-70.1529531,-15.4912842,-70.1532937,-15.491381,-70.1548538,-15.4918993",way/609068734,,residential,,,,,,,,Avenida José Carlos Mariategui,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1336739,-15.5054807,-70.133453,-15.5056069,-70.1331478,-15.5057802,-70.1329028,-15.5059283,-70.1328103,-15.505988,-70.1325886,-15.5060735,-70.1324223,-15.5060974,-70.1321263,-15.5060835,-70.1319162,-15.506111,-70.1316172,-15.5061942,-70.1314265,-15.5062797,-70.1312603,-15.5064084,-70.1311638,-15.5065456",way/609070243,,secondary,,,,,,,,Avenida Circunvalación,,asphalt,,,2,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1413544,-15.5056153,-70.1417936,-15.5052685,-70.1423099,-15.5058445",way/609070244,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1417876,-15.5060837,-70.1417282,-15.5061775,-70.141689,-15.5062372,-70.141612,-15.5063691,-70.1414562,-15.5066403,-70.1413906,-15.5067585,-70.1413463,-15.5068285",way/609070245,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.138143,-15.4884797,-70.1385131,-15.488547,-70.1394481,-15.4887692,-70.1406181,-15.489104,-70.1416744,-15.4893999,-70.1417731,-15.489431,-70.1419939,-15.489509,-70.1422219,-15.4896871,-70.142537,-15.4899405,-70.1427705,-15.4901736,-70.1431092,-15.4905351,-70.1439861,-15.4912776",way/609070246,,tertiary,,,,,,,,Avenida Ferial,yes,paved,,50,2,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1824665,-15.4623819,-70.1846585,-15.4607926,-70.188139,-15.4583148,-70.1884443,-15.4580517,-70.1886711,-15.4577752,-70.1887716,-15.4576245,-70.1889117,-15.4573605,-70.1890643,-15.4569859,-70.1901282,-15.4532611,-70.1903753,-15.4528146,-70.1906895,-15.452235,-70.1907149,-15.452188",way/609957554,,primary,,,,,,PU-124,MTC,Carretera Centro Jaran,no,,,35,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2273884,-15.4337658,-70.2288759,-15.4347128,-70.2290822,-15.4363863",way/609957555,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.234895,-15.4380214,-70.2475555,-15.4438899,-70.2656339,-15.4522661,-70.2714788,-15.4529146,-70.2747161,-15.4532738,-70.2773175,-15.4536182,-70.2774486,-15.453577,-70.2776715,-15.453507,-70.2784869,-15.4531115,-70.2788544,-15.4528943,-70.279128,-15.4527857,-70.279431,-15.4526616,-70.2796161,-15.452628,-70.2797864,-15.4525996,-70.2799286,-15.4525492,-70.2801003,-15.4524419,-70.2801821,-15.4523721,-70.280567,-15.4521808,-70.2807091,-15.4521161,-70.2808245,-15.4520942,-70.2809438,-15.4520489,-70.2815587,-15.451782,-70.2817002,-15.4517206,-70.2820234,-15.4515371,-70.2823909,-15.4513354,-70.282824,-15.4511144,-70.2830051,-15.4510174,-70.2831687,-15.4509256,-70.2833404,-15.450883,-70.2836274,-15.4507757,-70.2841169,-15.4505857,-70.2845031,-15.450428,-70.2854379,-15.4499691,-70.2859381,-15.4497118,-70.2861017,-15.4495994,-70.2862814,-15.4494843,-70.286504,-15.4494184,-70.2868085,-15.4492917,-70.2869251,-15.4491935,-70.2870834,-15.4491095,-70.287361,-15.4489854,-70.2875192,-15.4489169,-70.2877338,-15.4488484,-70.2879766,-15.4487721,-70.2883316,-15.4486317,-70.2932218,-15.446533,-70.2936887,-15.4464156,-70.2948618,-15.4458442,-70.2961922,-15.4452212,-70.2966522,-15.4450169,-70.2969499,-15.4449057,-70.297544,-15.4446679,-70.2978162,-15.4445852,-70.2981924,-15.4444333,-70.298354,-15.4443615,-70.2984687,-15.4443266,-70.2987295,-15.4443137,-70.298863,-15.4443008,-70.2989602,-15.4442717,-70.2989924,-15.4442723",way/609957556,,unclassified,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2744481,-15.4568875,-70.2746255,-15.4560225,-70.274709,-15.4558515,-70.2749177,-15.4541517,-70.2747161,-15.4532738",way/609957557,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2773175,-15.4536182,-70.2773909,-15.4558918,-70.2769735,-15.4573401",way/609957558,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2708896,-15.4570786,-70.271009,-15.45541,-70.2710148,-15.4553285,-70.2711609,-15.4551173,-70.2711818,-15.4547552,-70.2712548,-15.4545339,-70.2713801,-15.4531057,-70.2714788,-15.4529146",way/609957559,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2656339,-15.4522661,-70.2655675,-15.4525726,-70.2675989,-15.4537743,-70.271009,-15.45541",way/609957560,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2675989,-15.4537743,-70.2676024,-15.454554,-70.2675398,-15.4546948,-70.2673102,-15.455067,-70.2673102,-15.4560125,-70.2674146,-15.456284,-70.267185,-15.4568473,-70.2672059,-15.4571389,-70.2672163,-15.4578732,-70.2669659,-15.4588287,-70.265724,-15.4597037,-70.264837,-15.4616348",way/609957561,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1482811,-15.4901741,-70.1478032,-15.489981",way/609957563,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1481872,-15.490514,-70.1478942,-15.4904437",way/609957564,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1400707,-15.4835258,-70.1399709,-15.4836758,-70.1398714,-15.4837783",way/609957578,,service,,,,,,,,,,,,none,,,,,,,,,,private,,,,,,,,,,,
,,,LineString,"-70.138143,-15.4884797,-70.1379914,-15.4884501,-70.1374309,-15.4883313,-70.1369711,-15.4883129,-70.1358543,-15.4882375",way/609963628,,residential,,,,,,,,Avenida Ferial,,paved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1376041,-15.4877245,-70.1376219,-15.488313",way/609964612,,service,,,,,,,,,,,,,,,,,,,alley,,,,,,,,,,,,,,
,,,LineString,"-70.1328444,-15.4914771,-70.1329457,-15.4913268,-70.1329821,-15.4912999,-70.1331287,-15.4912399",way/609964618,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1322676,-15.4918992,-70.1321597,-15.4921889",way/609965089,,pedestrian,,,,,,,,Plaza 1er de Mayo,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1323909,-15.4920483,-70.1322614,-15.4921349,-70.1322561,-15.4922252",way/609965090,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1258392,-15.5093612,-70.1257799,-15.5093327,-70.1256912,-15.50929",way/609972147,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1259991,-15.5097008,-70.1260209,-15.5097817",way/609972148,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.128025,-15.504511,-70.1280032,-15.5044788",way/609972153,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1278249,-15.5043009,-70.1278565,-15.5042037",way/609972154,,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1280404,-15.5043771,-70.1278249,-15.5043009",way/609972155,,footway,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1280032,-15.5044788,-70.1280404,-15.5043771",way/609972156,,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1278565,-15.5042037,-70.1277833,-15.5041606,-70.1276553,-15.504167",way/609972157,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,
,,,LineString,"-70.1078448,-15.5077661,-70.1093991,-15.506947,-70.1096919,-15.506784,-70.1102113,-15.5065187,-70.1119275,-15.5056165,-70.1119646,-15.5055956,-70.1120958,-15.5055192,-70.1121256,-15.5055026,-70.1122235,-15.5054573,-70.1129812,-15.5051136,-70.1130381,-15.5050865,-70.1132139,-15.5049868,-70.1140301,-15.5046092,-70.1145368,-15.5043432,-70.1150418,-15.5040881,-70.1157349,-15.5037586,-70.1160988,-15.5035803,-70.11628,-15.503491,-70.1167355,-15.5032961,-70.1169348,-15.5031937,-70.117332,-15.5030015,-70.1176156,-15.5028634",way/609972162,,primary,,,,,,PU-120,,Avenida Modesto Borda,no,,,60,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1206742,-15.5001423,-70.1206699,-15.4999699",way/609972164,,service,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,
,,,LineString,"-70.1404857,-15.4535589,-70.1406775,-15.4537723,-70.1407096,-15.453833,-70.1406383,-15.4542671,-70.1405995,-15.4543203,-70.1403385,-15.454493",way/609975468,,service,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1407432,-15.4519804,-70.1409668,-15.45215,-70.1409845,-15.4522079,-70.1409079,-15.4526658,-70.1408738,-15.4527247,-70.1406135,-15.4528416",way/609975469,,service,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2895905,-15.4864889,-70.2981854,-15.4914819",way/609975476,,tertiary,,,,,,PU-971,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1574499,-15.4877974,-70.1571936,-15.4877849",way/614143992,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1472828,-15.4893714,-70.1473069,-15.4894045,-70.1477174,-15.4900439,-70.1478942,-15.4904437,-70.1479455,-15.4906025,-70.148075,-15.4910381,-70.1481283,-15.4914405",way/614143993,,residential,,,,,,,,Jirón El Lago,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1424655,-15.50731,-70.1424762,-15.5075938,-70.1424848,-15.5076721,-70.1425432,-15.5081285,-70.142627,-15.5087462,-70.1427865,-15.5093924,-70.1429539,-15.5096842,-70.1430863,-15.5098627",way/614143994,,unclassified,,,,,,,bing,Avenida Rinconada,no,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1474152,-15.4999076,-70.1473689,-15.500198,-70.14727,-15.5006779,-70.147205,-15.5011149,-70.147144,-15.5014356",way/614143995,,residential,,,,,,,,Jirón San Rene,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1475133,-15.4994235,-70.1465486,-15.4989324,-70.1454246,-15.498395",way/614143996,,residential,,,,,,,bing,Jirón Alejandra,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1454246,-15.498395,-70.1443651,-15.4978852,-70.143254,-15.4973323,-70.1428411,-15.4971267,-70.1420774,-15.4967377",way/614143997,,residential,,,,,,,bing,Jirón Luis Banchero Rossy,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1449787,-15.4992254,-70.1452047,-15.4988152,-70.1454246,-15.498395,-70.1456661,-15.4979105",way/614143999,,residential,,,,,,,,Jirón Patalla,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1444988,-15.5008635,-70.1444591,-15.5002171,-70.1444341,-15.4997454",way/614144000,,residential,,,,,,,,Jirón Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1450453,-15.5008213,-70.144983,-15.4997085,-70.1449663,-15.4992896,-70.1449787,-15.4992254",way/614144001,,residential,,,,,,,,Jirón Patalla,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1455033,-15.5007876,-70.1454828,-15.4996769",way/614144002,,residential,,,,,,,,Jirón Campiña,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1439496,-15.501067,-70.1438895,-15.5002522,-70.1438729,-15.4997794,-70.1438562,-15.4993036,-70.1439176,-15.4987138",way/614144003,,residential,,,,,,,,Jirón Ciencias,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1408397,-15.4975627,-70.1412286,-15.4972906,-70.1416306,-15.4970377,-70.1420774,-15.4967377",way/614144004,,residential,,,,,,,,Jirón Apolinar Hallasi,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1414687,-15.5001869,-70.1409454,-15.5004769",way/614146896,,path,,,,,,,,Pasaje Quebrada,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1412396,-15.4998345,-70.140722,-15.500138",way/614146897,,path,,,,,,,,Pasaje San Juan,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1409787,-15.4994331,-70.1404729,-15.4997692",way/614146899,,path,,,,,,,,Pasaje Víctor Raúl,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1390306,-15.5027997,-70.1387301,-15.5025671,-70.1386229,-15.5024586,-70.1384566,-15.5022415,-70.1383654,-15.5020864,-70.1383332,-15.5019727,-70.138301,-15.50174,-70.138301,-15.501585,-70.1383654,-15.5013627,-70.1385907,-15.5008354,-70.1386658,-15.5006597,-70.1387322,-15.5004118",way/614149090,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1385907,-15.5008354,-70.1379798,-15.5006975,-70.1374625,-15.5006454,-70.1373417,-15.5006231,-70.1368651,-15.500481",way/614149091,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1415741,-15.5041262,-70.1414455,-15.5040578,-70.1411022,-15.5039246,-70.1410472,-15.5038978,-70.141001,-15.5038715,-70.1409351,-15.503782,-70.1408779,-15.5037477,-70.140817,-15.5037303,-70.1406535,-15.5037109,-70.1405576,-15.5036827",way/614149092,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1373453,-15.5052963,-70.1372132,-15.5051913,-70.1368902,-15.5048724",way/614149093,,residential,,,,,,,bing,Avenida Keñuales,no,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1396635,-15.5055724,-70.1392121,-15.5054923",way/614149094,,residential,,,,,,,,Pasaje Casuarinas,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1310896,-15.503692,-70.1306985,-15.5032231,-70.1304689,-15.5030098,-70.1303162,-15.502905,-70.130086,-15.5028083,-70.1296615,-15.5026273,-70.1288027,-15.5023238",way/614149549,,residential,,,,,,,,Jirón Libertad,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1310896,-15.503692,-70.1312324,-15.5033619,-70.1313808,-15.5030625,-70.1315862,-15.5026545",way/614149550,,residential,,,,,,,,Jirón Las Orquideas,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1370346,-15.5063101,-70.1367495,-15.50619,-70.1364794,-15.5060518,-70.1364267,-15.5060385,-70.136364,-15.5060428,-70.1360321,-15.5061817",way/614149761,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1233664,-15.4949321,-70.1232059,-15.4953597,-70.1231773,-15.4954323,-70.1230266,-15.4958296,-70.122818,-15.4963616,-70.1227448,-15.4965798,-70.1227235,-15.4966391,-70.1226126,-15.4969475,-70.1222521,-15.4979296,-70.1219475,-15.4987678,-70.1216199,-15.499737,-70.1213338,-15.5005342,-70.121286,-15.5006378,-70.1208916,-15.501742,-70.1205014,-15.5028244,-70.1200314,-15.5040537,-70.1195491,-15.5053044,-70.1192848,-15.5059858,-70.1189233,-15.5069177,-70.1187893,-15.5072494",way/614605930,,residential,,,,,,,,Jirón Vista Alegre,,,,,,,,,,Vista Alegre,,,,,,,,,,,,,,,
,,,LineString,"-70.1207772,-15.5121713,-70.1198113,-15.5117606",way/614611889,,residential,,,,,,,,Pasaje 27 de Enero,no,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1193692,-15.5094203,-70.1186349,-15.5091509",way/614611890,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1204708,-15.5098441,-70.120305,-15.5102576",way/614611891,,residential,,,,,,,,Jirón Oceano Pacifico,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1173648,-15.4890072,-70.1174099,-15.4888448,-70.1174448,-15.4886764,-70.117502,-15.4885424,-70.1176618,-15.488129,-70.1180815,-15.4870842,-70.1184359,-15.4861996,-70.1187488,-15.4853441",way/614623804,,residential,,,,,,,,23 de Febrero,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1200844,-15.4858393,-70.1206046,-15.4845141",way/614626646,,residential,,,,,,,,Pasaje Santa Rosa,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1410423,-15.4842557,-70.1406299,-15.4842434,-70.1395734,-15.4841652,-70.1387338,-15.4841056,-70.1378738,-15.4840449,-70.1377235,-15.4840437",way/617112281,,residential,,,,,,,,Jirón Tarma,yes,paved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1410423,-15.4842557,-70.1411812,-15.4850852,-70.1411946,-15.4851844,-70.1412863,-15.4859502,-70.1413627,-15.4866058",way/617112282,,residential,,,,,,,,Jirón San Juan de Dios,no,,,40,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1592362,-15.4859847,-70.1592442,-15.4859042,-70.159128,-15.4852537,-70.1590776,-15.484998,-70.159078,-15.4848234,-70.1591417,-15.484551",way/617283195,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1588219,-15.4860274,-70.1588101,-15.4859422,-70.1587629,-15.4856454",way/617283196,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1439176,-15.4987138,-70.144138,-15.4982917,-70.1443651,-15.4978852,-70.1445959,-15.4974346,-70.1446704,-15.497251,-70.1449457,-15.4967597,-70.14498,-15.4966941,-70.1450135,-15.496645,-70.1450613,-15.4965959",way/617901895,,residential,,,,,,,,Jirón Aurelio Soto,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1394088,-15.4970291,-70.1398196,-15.4976527,-70.1400381,-15.4979976,-70.1400801,-15.4980615,-70.1402345,-15.4982963,-70.1404598,-15.498639,-70.1407319,-15.4990782,-70.1409787,-15.4994331,-70.1412396,-15.4998345,-70.1414687,-15.5001869,-70.1414858,-15.5002132,-70.141723,-15.5005377,-70.1419576,-15.5009044,-70.1421689,-15.5012698,-70.1422265,-15.5018875,-70.1422129,-15.5022431",way/617901896,,residential,,,,,,,bing,Jirón 6 de Enero,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1440162,-15.4713675,-70.1439232,-15.471484,-70.1437778,-15.4715637,-70.1429363,-15.4718912,-70.1421292,-15.4722216,-70.1415832,-15.4724447,-70.1407415,-15.4727837,-70.1402475,-15.4729501,-70.1389083,-15.4734608,-70.1374132,-15.4740631,-70.1373714,-15.4740795,-70.1372507,-15.4741071",way/618281047,,residential,,,,,,,,Avenida Aeropuerto,yes,paved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1473332,-15.4624208,-70.1472689,-15.4628696,-70.1470665,-15.4633118,-70.1468931,-15.4637752,-70.1467414,-15.46416,-70.1465901,-15.4645496,-70.1464216,-15.4650107,-70.1463257,-15.4654012,-70.1462537,-15.4656341,-70.1461843,-15.4658589,-70.145973,-15.4663433,-70.1458429,-15.4666995,-70.1458071,-15.4667974,-70.1456169,-15.4673661,-70.1453911,-15.4680243,-70.1451604,-15.468709,-70.1449796,-15.4691368,-70.1448283,-15.4695241,-70.1446077,-15.4701035,-70.1443639,-15.4707315,-70.1441391,-15.4712307,-70.1441069,-15.4712979,-70.1440162,-15.4713675",way/618281048,,tertiary,,,,,,,,Avenida Virgen De Las Mercedes,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1459472,-15.4847012,-70.1467435,-15.4846697",way/618566162,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1153213,-15.4789261,-70.1160516,-15.4783436,-70.116528,-15.4778981,-70.1170206,-15.4774289",way/620744904,,residential,,,,,,,,Jirón Almirante Guise,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1483067,-15.498142,-70.14805,-15.498652",way/620747479,,residential,,,,,,,,Jirón Vallecito,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1133418,-15.4843661,-70.1129784,-15.4852803,-70.1125549,-15.4863446,-70.1122787,-15.4870395,-70.1122327,-15.4871552",way/621868033,,residential,,,,,,,,Jirón Aro Flores,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1143445,-15.4832722,-70.1145942,-15.4833662",way/621868034,,residential,,,,,,,,Jirón Luna,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1203463,-15.4906334,-70.1200695,-15.4905274,-70.1194674,-15.490303,-70.1188172,-15.4900627,-70.1178859,-15.489702",way/621869105,,tertiary,,,,,,,,Obelisco,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1251631,-15.49132,-70.1252739,-15.4912434,-70.1254023,-15.4911832,-70.1255472,-15.4911393,-70.1256625,-15.4911251",way/621869335,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1463156,-15.473108,-70.1464736,-15.4730446,-70.1469365,-15.4728649,-70.1475154,-15.4726521,-70.1480716,-15.4724371,-70.1482449,-15.4723701,-70.1488299,-15.4721277,-70.1493902,-15.471903,-70.149997,-15.4716749,-70.1500942,-15.4716321,-70.1514616,-15.4710298",way/621871427,,path,,,,,,,,Jirón Amanecer,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1439176,-15.4987138,-70.1437468,-15.4987606,-70.1434779,-15.4989085,-70.143071,-15.499166,-70.1426632,-15.4994338,-70.1422655,-15.499695,-70.1419121,-15.4999187,-70.1418629,-15.4999479,-70.1414858,-15.5002132",way/622003146,,residential,,,,,,,bing,Jirón Vallecito,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1446245,-15.4952902,-70.1446192,-15.4953177,-70.1450369,-15.4964356",way/622013067,,residential,,,,,,,,Pasaje Los Incas,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1335956,-15.4954971,-70.1334612,-15.4957229,-70.133397,-15.495832,-70.1331816,-15.4961911,-70.1329082,-15.4966836,-70.1324928,-15.4973709,-70.1321158,-15.4979846,-70.1319374,-15.4982886,-70.1318796,-15.498385,-70.1316989,-15.498703,-70.1309571,-15.500013",way/622047114,,residential,,,,,,,,Jirón 7 de Junio,no,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1346532,-15.495195,-70.1343857,-15.4951147,-70.1340461,-15.494998,-70.1339386,-15.4949865,-70.1338858,-15.4950012",way/622047116,,residential,,,,,,,,Jirón Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1454617,-15.4703407,-70.1454544,-15.470301,-70.14544,-15.4702716,-70.1454212,-15.4702435,-70.145396,-15.4702147,-70.1453474,-15.4701966,-70.1446077,-15.4701035,-70.1445247,-15.4700803,-70.1432479,-15.469883,-70.1419764,-15.4696901,-70.1407685,-15.4695439,-70.1395707,-15.4693617,-70.1380449,-15.4691511",way/622479710,,residential,,,,,,,,Jirón Santa Margarita,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.145684,-15.4580282,-70.1452859,-15.4579733,-70.1438887,-15.4578023,-70.1426804,-15.4575667,-70.1414587,-15.4574277,-70.1400257,-15.4572113,-70.1399244,-15.4571579",way/622479712,,residential,,,,,,,,Avenida Nestor Caceres Velasquez,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1399244,-15.4571579,-70.1400504,-15.45713,-70.141472,-15.4573411,-70.142688,-15.4574486,-70.1439148,-15.4576852,-70.1452888,-15.4578436,-70.1457077,-15.4578985",way/622479713,,residential,,,,,,,,Avenida Nestor Caceres Velasquez,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1186044,-15.5021291,-70.1180557,-15.503539,-70.1175644,-15.5048248,-70.1172919,-15.5055199,-70.1172494,-15.5056284,-70.1171258,-15.5059437,-70.1169065,-15.5065075",way/623874334,,residential,,,,,,,,Jirón Vladimiro Bermejo,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.2331278,-15.3646784,-70.2336195,-15.3639367,-70.2338236,-15.3636031,-70.2345097,-15.3628978,-70.2350767,-15.3626299,-70.2351334,-15.3623237,-70.235434,-15.3619191,-70.2362958,-15.3613669,-70.2369253,-15.3610607,-70.2371861,-15.3607982,-70.2386093,-15.359639,-70.2388645,-15.3590923,-70.2394882,-15.3584471,-70.2398454,-15.3579878,-70.2406109,-15.3575613,-70.2411326,-15.356681,-70.2412177,-15.3563037,-70.2416089,-15.3556804,-70.2418527,-15.3550078,-70.2420172,-15.3548164,-70.242295,-15.3542423,-70.2434801,-15.3532964,-70.2438827,-15.3530776,-70.2439734,-15.3528863,-70.2437353,-15.3525472,-70.2437296,-15.3524488,-70.2451812,-15.3509889,-70.2457652,-15.3502944,-70.2462359,-15.3494086,-70.2466611,-15.348922,-70.2472565,-15.347883,-70.2474493,-15.3477299,-70.2489633,-15.3466746,-70.2496097,-15.3461606,-70.2499953,-15.3454279,-70.2503468,-15.3448154,-70.2509082,-15.3440772,-70.2515319,-15.3436179,-70.2533181,-15.3424696,-70.2536469,-15.3421032,-70.2537036,-15.3418626,-70.2542877,-15.3412174,-70.2546174,-15.3409352,-70.2555983,-15.3405004,-70.2559697,-15.3402926,-70.2568373,-15.3394505,-70.2574378,-15.3388725,-70.258568,-15.3381183,-70.2595821,-15.3378199,-70.2603428,-15.3377536,-70.260953,-15.3375878,-70.2614944,-15.33719,-70.2617995,-15.3368046,-70.262225,-15.3363321,-70.2623281,-15.3358514,-70.2624269,-15.3354577,-70.262891,-15.3347034,-70.2634282,-15.3337875",way/624508085,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1241274,-15.5047259,-70.1233809,-15.5048788",way/626067791,,living_street,,,,,,,,Pasaje José Antonio Zela,,,,,,,,,,,,,,,,,,,,,,,,,
