id,nombre,latitud,longitud,riesgo,tipo
313,Jr. Ramon Castilla ∩ Jr. Azángaro,-15.4938889,-70.1276614,35,interseccion
314,Jr. Apurimac ∩ Jr. Azángaro,-15.4942112,-70.1286479,35,interseccion
315,Jr. Tumbes ∩ Jr. Azángaro,-15.4945555,-70.1295987,35,interseccion
316, ∩ Jr. Santa Rosa,-15.4955141,-70.1224435,35,interseccion
317, ∩ Jr. Santa Rosa,-15.4959259,-70.12232,35,interseccion
318,Jr. Santa Rosa ∩ Jr. Atahualpa,-15.4961606,-70.1222412,35,interseccion
319,Jr. Cabana ∩ Jr. Santa Rosa,-15.4967497,-70.1220191,35,interseccion
320,Jr. Daniel Alcides Carrión ∩ Jr. Santa Rosa,-15.4977002,-70.1216403,35,interseccion
321,Jr. Santa Rosa ∩ Jr. Francisco Pizarro,-15.4985458,-70.1213043,35,interseccion
322,Jr. Patricio Quispe ∩ Jr. Santa Rosa,-15.4995017,-70.1209534,35,interseccion
323, ∩ Jr. Santa Rosa,-15.5001423,-70.1206742,35,interseccion
324,Av. Tacna ∩ Jr. Santa Rosa,-15.5002757,-70.1206257,35,interseccion
325,Jr. Túpac Amaru #1,-15.4869002,-70.1273241,35,interseccion
326,Jr. Túpac Amaru ∩ Jr. Mariano Melgar,-15.486348,-70.1275576,35,interseccion
327,Jr. Túpac Amaru ∩ Jr. Cahuide,-15.4854993,-70.1279164,35,interseccion
328,Jr. Túpac Amaru ∩ Jr. Carabaya,-15.4845835,-70.1283031,35,interseccion
329,Jr. Túpac Amaru ∩ Ayaviri,-15.4836824,-70.1286846,35,interseccion
330,Jr. Vallecito ∩ Jr. El Maestro,-15.4835567,-70.1264306,35,interseccion
331,Carabaya ∩ Jr. El Maestro,-15.4841642,-70.126187,35,interseccion
332,Jr. Cahuide ∩ Jr. El Maestro,-15.4848305,-70.1259365,35,interseccion
333,Jr. Mariano Melgar ∩ Jr. El Maestro,-15.4856107,-70.1255915,35,interseccion
334,Jr. Sucre ∩ Jr. El Maestro,-15.4865346,-70.1252319,35,interseccion
335,Jr. Lambayeque ∩ Jr. El Maestro,-15.4875108,-70.1248379,35,interseccion
336,Jr. El Maestro ∩ Jr. Moquegua,-15.4893287,-70.124117,35,interseccion
337,Jr. San Martín ∩ Jr. El Maestro,-15.4912092,-70.123391,35,interseccion
338,Jr. Juan Velasco Alvarado ∩ ,-15.495736,-70.1212149,35,interseccion
339,Jr. Juan Velasco Alvarado ∩ Jr. Cabana,-15.4963613,-70.1209547,35,interseccion
340,Jr. Juan Velasco Alvarado ∩ Jr. Daniel Alcides Carrión,-15.4972946,-70.1206023,35,interseccion
341,Jr. Juan Velasco Alvarado ∩ Jr. Francisco Pizarro,-15.4981717,-70.1202313,35,interseccion
342,Jr. Juan Velasco Alvarado ∩ Jr. Patricio Quispe,-15.4991156,-70.1198455,35,interseccion
343,Jr. Juan Velasco Alvarado ∩ Av. Tacna,-15.4998725,-70.1195206,35,interseccion
344,Jr. Juan Velasco Alvarado ∩ Av. Tacna,-15.4999987,-70.1194613,35,interseccion
345,Jr. Juan Velasco Alvarado ∩ Jr. Santa Cruz,-15.5005961,-70.1192309,35,interseccion
346,Jr. Juan Velasco Alvarado ∩ Jr. Federico More,-15.5010916,-70.1190252,35,interseccion
347,Jr. Juan Velasco Alvarado ∩ Jr. Caracoto,-15.5021291,-70.1186044,35,interseccion
348,Jr. Deustua ∩ Confraternidad,-15.5043779,-70.1212033,35,interseccion
349,Confraternidad ∩ Jr. Cabanillas,-15.5055953,-70.1207597,35,interseccion
350,Jr. Raúl Porras Barrenechea ∩ Ayaviri,-15.4839469,-70.1295125,35,interseccion
351,Jr. Gonzales Prada ∩ Jr. Ayaviri,-15.4841986,-70.1302354,35,interseccion
352,Pasaje Belén ∩ Jr. Ayaviri,-15.484342,-70.1306652,35,interseccion
353,Jr. Ramon Castilla ∩ Jr. Ayaviri,-15.4845533,-70.1312954,35,interseccion
354,Jr. Apurimac ∩ Jr. Ayaviri,-15.4848495,-70.1322678,35,interseccion
355, ∩ Jr. Ayaviri,-15.4848962,-70.1324111,35,interseccion
356, ∩ Jr. Ayaviri,-15.4849597,-70.1326058,35,interseccion
357,Jr. Tumbes ∩ Jr. Ayaviri,-15.4851665,-70.1332401,35,interseccion
358,Jr. Libertad ∩ Jr. Ayaviri,-15.4856773,-70.1346724,35,interseccion
359,Jr. Ayaviri #9,-15.4857344,-70.1348653,35,interseccion
360,Manuel Nuñez Butron ∩ Jr. Ayaviri,-15.4858364,-70.1351555,35,interseccion
361,Av. Triunfo ∩ Jr. Benigno Ballón,-15.4823838,-70.1279857,35,interseccion
362,Av. Triunfo ∩ Jr. San jorge,-15.4818658,-70.1276407,35,interseccion
363,Jr. Progreso ∩ Jr. Zorritos,-15.5214684,-70.1185525,35,interseccion
364,Jr. Progreso ∩ Av. Canada,-15.5198264,-70.11927,35,interseccion
365,Av. Marañon ∩ Jr. Progreso,-15.5180408,-70.1200458,35,interseccion
366,Av. Marañon ∩ Jr. Progreso,-15.5179185,-70.1201004,35,interseccion
367,Jr. Progreso ∩ Jr. Alfonso Ugarte,-15.5166482,-70.120648,35,interseccion
368,Jr. 20 de Enero ∩ Jr. Progreso,-15.5156907,-70.1210657,35,interseccion
369,Av. Universal ∩ Jr. Progreso,-15.5138675,-70.1218457,35,interseccion
370,Jr. Progreso #7,-15.5127875,-70.1223077,35,interseccion
371,Jr. Progreso #8,-15.5118764,-70.1228807,35,interseccion
372,Jr. Luis Banchero Rossi ∩ Jr. Progreso,-15.5117065,-70.1229568,35,interseccion
373,Jr. 8 De Octubre ∩ Jr. Progreso,-15.5109489,-70.1232495,35,interseccion
374,Jr. Progreso ∩ Jr. Asencio Quispe,-15.5103353,-70.1234866,35,interseccion
375,Jr. Progreso ∩ Av. Juliaca,-15.5093707,-70.1238593,35,interseccion
376,Jr. Progreso ∩ Av. Juliaca,-15.5092503,-70.1239054,35,interseccion
377,Juli ∩ Jr. Progreso,-15.5085249,-70.1241928,35,interseccion
378,Jr. Progreso ∩ Jr. Cabanillas,-15.5065927,-70.1249261,35,interseccion
379,Jr. Deustua ∩ Jr. Progreso,-15.5055426,-70.1253314,35,interseccion
380,Jr. Progreso ∩ Jr. Caracoto,-15.5045628,-70.1257135,35,interseccion
381,Jr. Progreso ∩ Jr. Independencia,-15.5036302,-70.1260834,35,interseccion
382,Av. Tacna ∩ Jr. Progreso,-15.5025865,-70.126476,35,interseccion
383,Av. Tacna ∩ Jr. Progreso,-15.5024995,-70.1265075,35,interseccion
384,Jr. Progreso ∩ Pasaje Colorado,-15.502043,-70.1266805,35,interseccion
385,Jr. Patricio Quispe ∩ Jr. Progreso,-15.5016309,-70.1268411,35,interseccion
386,Jr. Progreso ∩ Jr. Francisco Pizarro,-15.5006426,-70.1272136,35,interseccion
387,Jr. Daniel Alcides Carrión ∩ Jr. Progreso,-15.4998456,-70.1275331,35,interseccion
388,Jr. Tumbes ∩ Jr. Cabana,-15.4989402,-70.1279131,35,interseccion
389, ∩ Av. Tacna,-15.5004135,-70.1206504,35,interseccion
390,Jr. Santa Cruz ∩ Jr. Santa Rosa,-15.5010348,-70.1204371,35,interseccion
391,Jr. Santa Rosa ∩ Jr. Federico More,-15.5015166,-70.120254,35,interseccion
392,Jr. Santa Rosa ∩ Jr. Caracoto,-15.5025857,-70.1198518,35,interseccion
393,Jr. Deustua ∩ Jr. Santa Rosa,-15.5038882,-70.1193314,35,interseccion
394, ∩ Jr. Santa Rosa,-15.5046998,-70.1190044,35,interseccion
395,Jr. Santa Rosa ∩ Jr. Cabanillas,-15.5051191,-70.1188354,35,interseccion
396, ∩ Jr. Santa Rosa,-15.5056572,-70.1186226,35,interseccion
397, ∩ Jr. Santa Rosa,-15.5061389,-70.1184321,35,interseccion
398, ∩ Jr. Santa Rosa,-15.5063279,-70.1183574,35,interseccion
399,Jr. Santa Rosa ∩ Av. Juliaca,-15.5069643,-70.1181009,35,interseccion
400,Av. Ferrocarril ∩ Manuel Nuñez Butron,-15.4877957,-70.1344681,45,interseccion
401,Jr. Cahuide #1,-15.4877213,-70.1342163,45,interseccion
402,Jr. Cahuide ∩ Jr. Libertad,-15.4876265,-70.1339237,45,interseccion
403,Jr. Tumbes ∩ Jr. Cahuide,-15.4871191,-70.1324897,45,interseccion
404, ∩ Jr. Cahuide,-15.4869209,-70.1319328,45,interseccion
405,Jr. Cahuide ∩ Jr. Apurimac,-15.4867766,-70.1315273,45,interseccion
406,Jr. Cahuide ∩ Jr. Ramon Castilla,-15.4864317,-70.1305584,45,interseccion
407,Jr. Cahuide ∩ Jr. Gonzales Prada,-15.4860777,-70.129559,45,interseccion
408,Jr. Raúl Porras Barrenechea ∩ Jr. Cahuide,-15.4857938,-70.1287533,45,interseccion
409,Jr. Cahuide ∩ Jr. Benigno Ballón,-15.4851275,-70.1268024,45,interseccion
410,Av. Circunvalación Este ∩ Jr. Cahuide,-15.4844295,-70.124829,45,interseccion
411,Jr. Elias Aguirre ∩ Jr. Benigno Ballón,-15.4945072,-70.1235104,35,interseccion
412,Jr. Elias Aguirre ∩ Jr. El Maestro,-15.4939722,-70.1220063,35,interseccion
413,Jr. Los Naranjos ∩ Jr. Los Pinos,-15.5065508,-70.1285459,35,interseccion
414,Jr. Cerezos ∩ Jr. Los Pinos,-15.5064134,-70.1281134,35,interseccion
415,Jr. Los Pinos ∩ Jr. Manuel Nuñez Butron,-15.5061506,-70.1274236,35,interseccion
416,Jr. San Martín ∩ Jr. Apurimac,-15.4933109,-70.1290031,35,interseccion
417,Jr. Pumacahua ∩ Jr. Apurimac,-15.4951364,-70.12827,35,interseccion
418, ∩ Jr. Apurimac,-15.4958102,-70.1280211,35,interseccion
419,Aguirre ∩ Jr. Apurimac,-15.4960663,-70.1279318,35,interseccion
420,Jr. La Mar ∩ Jr. Apurimac,-15.4970071,-70.127566,35,interseccion
421,Jr. Atahualpa ∩ Jr. Apurimac,-15.4979575,-70.1271933,35,interseccion
422,Jr. Cabana ∩ Jr. Puno,-15.4985775,-70.1269568,35,interseccion
423,Jr. Los Kollys ∩ Jr. Ramon Castilla,-15.4819452,-70.1323236,35,interseccion
424,Jr. Los Kollys ∩ Jr. Apurimac,-15.482148,-70.1333618,35,interseccion
425,Jr. Los Kollys ∩ Jr. Tumbes,-15.482322,-70.1343108,35,interseccion
426,Jr. Los Kollys #3,-15.4825144,-70.135402,35,interseccion
427,Jr. Los Kollys ∩ Manuel Nuñez Butron,-15.4825548,-70.1356546,35,interseccion
428,Jr. Tumbes ∩ Jr. Pumacahua,-15.4954838,-70.1292412,35,interseccion
429,Jr. Ramon Castilla ∩ Jr. Pumacahua,-15.4947922,-70.1273076,35,interseccion
430,Jr. Pumacahua #2,-15.4947792,-70.1272712,35,interseccion
431, ∩ Jr. Pumacahua,-15.4945984,-70.1267658,35,interseccion
432,Jr. Gonzales Prada ∩ Jr. Pumacahua,-15.4944549,-70.126344,35,interseccion
433,Jr. Raúl Porras Barrenechea ∩ Jr. Pumacahua,-15.494088,-70.1253388,35,interseccion
434,Pasaje Folklore ∩ Jr. Pumacahua,-15.4939925,-70.125062,35,interseccion
435,Pasaje Pumacahua ∩ Jr. Pumacahua,-15.4939091,-70.1248425,35,interseccion
436,Jr. Túpac Amaru ∩ ,-15.4937558,-70.1243984,35,interseccion
437,Jr. Pumacahua #9,-15.4937479,-70.124377,35,interseccion
438,Jr. Benigno Ballón ∩ Jr. Pumacahua,-15.4935507,-70.1238748,35,interseccion
439,Jr. El Maestro ∩ Jr. Pumacahua,-15.4930222,-70.1223692,35,interseccion
440,Av. Circunvalación Este ∩ Jr. Pumacahua,-15.4927335,-70.121552,35,interseccion
441,Jr. Raúl Porras Barrenechea ∩ Jr. Carabaya,-15.4848646,-70.1291279,35,interseccion
442,Jr. Raúl Porras Barrenechea ∩ Jr. Mariano Melgar,-15.4866531,-70.1283955,35,interseccion
443,Jr. Mariano Melgar ∩ Jr. Tumbes,-15.4880245,-70.1321616,35,interseccion
444,Jr. Mariano Melgar ∩ Jr. Libertad,-15.4885815,-70.1335589,35,interseccion
445,Jr. Mariano Melgar #3,-15.4886734,-70.1338088,35,interseccion
446,Jr. Mariano Melgar #4,-15.4887303,-70.133952,35,interseccion
447,Jr. Mariano Melgar ∩ Manuel Nuñez Butron,-15.4887782,-70.1340858,35,interseccion
448,Jr. 9 De Octubre ∩ Pasaje César Vallejo,-15.4999548,-70.1235769,35,interseccion
449,Francisco Bolognesi ∩ Pasaje César Vallejo,-15.499535,-70.1224264,35,interseccion
450,Jr. Jose Antonio de Zela ∩ Juli,-15.5081754,-70.1221018,35,interseccion
451,Juli ∩ Jr. Puno,-15.5083471,-70.1231388,35,interseccion
452,Jr. José Domingo Choquehuanca ∩ Juli,-15.5088542,-70.1258783,35,interseccion
453,Carabaya ∩ Jr. Benigno Ballón,-15.4844718,-70.1270367,35,interseccion
454,Av. Circunvalación Este ∩ Carabaya,-15.483784,-70.1250924,35,interseccion
455,Pasaje Golfo ∩ Jr. San jorge,-15.4818795,-70.1294855,35,interseccion
456,Jr. Libertad ∩ Jr. Carabaya,-15.4866351,-70.1343231,35,interseccion
457,Jr. Micaela Bastidas ∩ Jr. Libertad,-15.4845616,-70.1349719,35,interseccion
458, ∩ Jr. La Mar,-15.4956552,-70.1239321,35,interseccion
459,Jr. La Mar ∩ Jr. Ramon Castilla,-15.4966398,-70.1265938,35,interseccion
460, ∩ Jr. La Mar,-15.4966823,-70.1267062,35,interseccion
461,Jr. La Mar ∩ Jr. Tumbes,-15.4973615,-70.1285042,35,interseccion
462, ∩ Jr. Micaela Bastidas,-15.4829056,-70.1299164,35,interseccion
463,Jr. Micaela Bastidas ∩ Jr. Gonzales Prada,-15.4831418,-70.1306121,35,interseccion
464,Jr. Micaela Bastidas ∩ Jr. Ramon Castilla,-15.483506,-70.1317233,35,interseccion
465,Jr. Micaela Bastidas ∩ Jr. Apurimac,-15.4838391,-70.132677,35,interseccion
466,Jr. Micaela Bastidas ∩ Jr. Tumbes,-15.4841211,-70.13365,35,interseccion
467,Jr. Micaela Bastidas #6,-15.4846053,-70.1351075,35,interseccion
468,Jr. Micaela Bastidas ∩ Manuel Nuñez Butron,-15.4846465,-70.1353605,35,interseccion
469,Jr. Vista Alegre ∩ Jr. Libertad,-15.5043382,-70.1334267,35,interseccion
470,Jr. Libertad ∩ Calle Nueva,-15.5042712,-70.1329493,35,interseccion
471,Jr. Libertad #4,-15.5041751,-70.1321619,35,interseccion
472,Jr. Libertad #5,-15.5041351,-70.1320083,35,interseccion
473,Jr. Libertad #6,-15.503775,-70.1312171,35,interseccion
474,Jr. Libertad #7,-15.5037204,-70.1311208,35,interseccion
475,Jr. Las Orquideas ∩ Pasaje Arica,-15.503692,-70.1310896,35,interseccion
476,Jr. Jr. Bolívar ∩ Jr. San Martín,-15.494282,-70.1316614,45,interseccion
477, ∩ Jr. San Martín,-15.4942713,-70.1316319,45,interseccion
478, ∩ Jr. San Martín,-15.4941917,-70.1314059,45,interseccion
479, ∩ Jr. San Martín,-15.4941399,-70.1312619,45,interseccion
480,Jr. Tumbes ∩ Jr. San Martín,-15.4936696,-70.1299455,45,interseccion
481,Jr. San Martín ∩ Jr. Ramon Castilla,-15.4929585,-70.1280432,45,interseccion
482,Jr. San Martín ∩ Jr. Gonzales Prada,-15.4925881,-70.1270701,45,interseccion
483,Jr. Raúl Porras Barrenechea ∩ Jr. San Martín,-15.4922407,-70.1261043,45,interseccion
484,Jr. Túpac Amaru ∩ Jr. San Martín,-15.4917957,-70.1249745,45,interseccion
485,Jr. San Martín ∩ Jr. Benigno Ballón,-15.4916376,-70.1245216,45,interseccion
486, ∩ Jr. San Martín,-15.4907752,-70.1223749,45,interseccion
487, ∩ Av. Circunvalación Este,-15.4908703,-70.1223258,65,interseccion
488, ∩ Av. Circunvalación Este,-15.492923,-70.1214832,65,interseccion
489,Av. Circunvalación Este #13,-15.4936052,-70.1212356,65,interseccion
490,Jr. San Francisco ∩ Av. Circunvalación Este,-15.4940593,-70.1210648,65,interseccion
491,Pasaje Totoral ∩ Av. Circunvalación Este,-15.4948735,-70.120743,65,interseccion
492,Av. Circunvalación Este ∩ Jr. Atahualpa,-15.4954832,-70.120502,65,interseccion
493,Av. Circunvalación Este ∩ Jr. Cabana,-15.4960863,-70.1202765,65,interseccion
494,Av. Circunvalación Este ∩ Jr. Daniel Alcides Carrión,-15.4970349,-70.1198934,65,interseccion
495,Av. Circunvalación Este ∩ Jr. Francisco Pizarro,-15.497908,-70.1195554,65,interseccion
496,Jr. Patricio Quispe ∩ Av. Circunvalación Este,-15.4988922,-70.1191754,65,interseccion
497,Av. Tacna ∩ Av. Circunvalación Este,-15.4996386,-70.1188729,65,interseccion
498,9 de Octubre ∩ Jr. Caracoto,-15.5033511,-70.1219077,35,interseccion
499,9 de Octubre ∩ Jr. Federico More,-15.502258,-70.1223104,35,interseccion
500,Av. Tacna ∩ 9 de Octubre,-15.5011625,-70.1227276,35,interseccion
501,Jr. Jose Antonio de Zela ∩ Jr. Independencia,-15.503045,-70.1240931,35,interseccion
502,Jose Antonio de Zela ∩ Jr. Independencia,-15.5031483,-70.1244265,35,interseccion
503,Jr. Puno ∩ Jr. Independencia,-15.5033417,-70.1250853,35,interseccion
504,Pasaje San Isidro ∩ Jr. Independencia,-15.5034333,-70.1254207,35,interseccion
505,Jr. José Domingo Choquehuanca ∩ Jr. Independencia,-15.5040751,-70.1276891,35,interseccion
506,Jr. Túpac Amaru ∩ Jr. Moquegua,-15.4898642,-70.1256552,35,interseccion
507,Jr. Túpac Amaru ∩ ,-15.49132,-70.1251631,35,interseccion
508, ∩ Francisco Bolognesi,-15.4961019,-70.1237537,35,interseccion
509, ∩ Jr. Vista Alegre,-15.4958296,-70.1230266,35,interseccion
510,Jr. Patricio Quispe ∩ Francisco Bolognesi,-15.499961,-70.1222505,35,interseccion
511,Francisco Bolognesi ∩ Jr. Francisco Pizarro,-15.4990191,-70.1226313,35,interseccion
512,Jr. Daniel Alcides Carrión ∩ Francisco Bolognesi,-15.4981823,-70.1229536,35,interseccion
513,Jr. Cabana ∩ Francisco Bolognesi,-15.4972146,-70.1233167,35,interseccion
514,Jr. Atahualpa ∩ Francisco Bolognesi,-15.4966142,-70.1235286,35,interseccion
515, ∩ Francisco Bolognesi,-15.4952116,-70.1241036,35,interseccion
516,Francisco Bolognesi #18,-15.4951263,-70.1241308,35,interseccion
517, ∩ Francisco Bolognesi,-15.4948281,-70.1242217,35,interseccion
518,Jr. Túpac Amaru ∩ Jr. Pucará,-15.4947638,-70.1240658,35,interseccion
519,Jr. Vallecito ∩ Jr. Benigno Ballón,-15.4838371,-70.1272636,35,interseccion
520,Jr. Vallecito ∩ Jr. San jorge,-15.4836242,-70.1266494,35,interseccion
521,Jr. José carlos Mariategui ∩ Jr. Vallecito,-15.4833886,-70.125988,35,interseccion
522,Pasaje Ayaviri ∩ Av. Circunvalación Este,-15.4819493,-70.1257949,35,interseccion
523,Jr. Tumbes ∩ Aguirre,-15.4964564,-70.1288748,35,interseccion
524, ∩ Jr. Benigno Ballón,-15.4825958,-70.1300402,35,interseccion
525,Jr. Benigno Ballón #5,-15.4823509,-70.1284952,35,interseccion
526,Jr. Benigno Ballón #6,-15.4823412,-70.1282113,35,interseccion
527,Jr. Benigno Ballón #7,-15.482549,-70.1277778,35,interseccion
528,Jr. Benigno Ballón #8,-15.4827389,-70.1276574,35,interseccion
529,Ayaviri ∩ Jr. Benigno Ballón,-15.4832365,-70.1274782,35,interseccion
530,Jr. Cerezos ∩ Pasaje Victoria,-15.5016357,-70.1299398,35,interseccion
531,Av. Manuel Nuñez Butron ∩ Pasaje Victoria,-15.501374,-70.1291696,35,interseccion
532,Pasaje San Carlos ∩ Jr. San jorge,-15.48173,-70.1286395,35,interseccion
533, ∩ Jr. Pucará,-15.4953467,-70.121994,35,interseccion
534, #10,-15.4955608,-70.1221104,35,interseccion
535, ∩ Jr. Atahualpa,-15.4962514,-70.1225266,35,interseccion
536,Jr. Mariano Nuñez ∩ Jr. Huayna Capac,-15.4923826,-70.1326853,20,interseccion
537,Jr. Libertad ∩ Jr. Moquegua,-15.4922932,-70.132441,20,interseccion
538,Jr. Moquegua #3,-15.4922822,-70.1324175,20,interseccion
539, ∩ Jr. Moquegua,-15.4922758,-70.1323994,20,interseccion
540, ∩ Jr. Moquegua,-15.4922252,-70.1322561,20,interseccion
541,Jr. Moquegua #6,-15.4921932,-70.1321725,20,interseccion
542,Plaza 1er de Mayo ∩ Jr. Moquegua,-15.4921889,-70.1321597,20,interseccion
543,Pasaje Palestina ∩ Jr. Moquegua,-15.4921064,-70.1319167,20,interseccion
544,Jr. Tumbes ∩ Jr. Moquegua,-15.4916761,-70.1307193,20,interseccion
545,Jr. Apurimac ∩ Jr. Moquegua,-15.4913287,-70.1297526,20,interseccion
546,Jr. Ramon Castilla ∩ Jr. Moquegua,-15.4909764,-70.1287724,20,interseccion
547,Jr. Gonzales Prada ∩ Jr. Moquegua,-15.4906375,-70.1278294,20,interseccion
548,Jr. Raúl Porras Barrenechea ∩ Jr. Moquegua,-15.4903045,-70.126903,20,interseccion
549, #11,-15.4906395,-70.1222312,65,interseccion
550, #12,-15.4906474,-70.1222868,65,interseccion
551, ∩ Av. Circunvalación Este,-15.4906765,-70.1223344,65,interseccion
552, #14,-15.4907217,-70.1223655,65,interseccion
553, #15,-15.4908278,-70.1223608,65,interseccion
554, #16,-15.4908954,-70.1222759,65,interseccion
555, #17,-15.4908987,-70.1222198,65,interseccion
556, #18,-15.4908798,-70.122167,65,interseccion
557, ∩ Av. Circunvalación Este,-15.4908418,-70.1221268,65,interseccion
558, ∩ Av. San Martín,-15.4907914,-70.1221061,65,interseccion
559, #21,-15.4907372,-70.1221085,65,interseccion
560, ∩ Av. Circunvalación Este,-15.4906541,-70.1221769,65,interseccion
561, ∩ Jr. Vista Alegre,-15.4954323,-70.1231773,35,interseccion
562,Jr. Sucre ∩ Jr. San Salvador,-15.4849024,-70.1208738,35,interseccion
563,Jr. Sucre ∩ Mama Ocllo,-15.485138,-70.1215028,35,interseccion
564,Jr. Sucre ∩ Jr. San Augustin,-15.485482,-70.1224213,35,interseccion
565,Jr. Sucre ∩ Jr. Miraflores,-15.4857486,-70.1231332,35,interseccion
566,Jr. Sucre ∩ Av. Circunvalación Este,-15.4860689,-70.1239885,35,interseccion
567,Jr. Sucre ∩ Av. Circunvalación Este,-15.486135,-70.124165,35,interseccion
568,Jr. Sucre ∩ Jr. Benigno Ballón,-15.4868874,-70.1261739,35,interseccion
569, ∩ Jr. Caracoto,-15.4980434,-70.1075492,35,interseccion
570, ∩ Jr. Caracoto,-15.4982022,-70.1079922,35,interseccion
571,Jr. Caracoto #4,-15.4982647,-70.1081436,35,interseccion
572,Jr. Mario El Bueno ∩ Jr. Caracoto,-15.4983662,-70.1084319,35,interseccion
573, ∩ Jr. Caracoto,-15.4985369,-70.1088495,35,interseccion
574, ∩ Jr. Caracoto,-15.4987058,-70.1093098,35,interseccion
575, ∩ Jr. Caracoto,-15.4988631,-70.1097269,35,interseccion
576,Jr. Santiago Apóstol ∩ Jr. Caracoto,-15.4990288,-70.1101659,35,interseccion
577, ∩ Jr. Caracoto,-15.4991987,-70.1105845,35,interseccion
578, ∩ Jr. Caracoto,-15.4993651,-70.1110197,35,interseccion
579, ∩ Jr. Caracoto,-15.4995135,-70.1114506,35,interseccion
580, ∩ Jr. Caracoto,-15.4996818,-70.1118794,35,interseccion
581, ∩ Jr. Caracoto,-15.4998537,-70.1123522,35,interseccion
582, ∩ Jr. Caracoto,-15.5000222,-70.1127829,35,interseccion
583,Jr. Ccaccachi ∩ Jr. Caracoto,-15.500173,-70.1132503,35,interseccion
584,Av. Perú ∩ Jr. Caracoto,-15.5004107,-70.1139042,35,interseccion
585,Av. Perú ∩ Jr. Caracoto,-15.500451,-70.1140175,35,interseccion
586,Jr. San Salvador ∩ Jr. Caracoto,-15.500725,-70.1147047,35,interseccion
587,Jr. Caracoto ∩ Jr. Mama Ocllo,-15.5009877,-70.1154501,35,interseccion
588,Jr. San Augustin ∩ Jr. Caracoto,-15.5012296,-70.1161513,35,interseccion
589, ∩ Jr. Caracoto,-15.5015224,-70.1169317,35,interseccion
590, ∩ Jr. Caracoto,-15.5016712,-70.1172997,35,interseccion
591,Av. Circunvalación Este ∩ Jr. Caracoto,-15.501839,-70.1177754,35,interseccion
592,Jr. Vista Alegre ∩ Jr. Caracoto,-15.5028244,-70.1205014,35,interseccion
593,Jr. Micaela Bastidas ∩ Jr. 9 De Octubre,-15.5034695,-70.1221969,35,interseccion
